Original Ordering,Unnamed: 0,Title,Author,Cleaned Goodreads URL,Number of Dupes
52872,243071,the dragon family,jessie donovan,34508082-the-dragon-warrior,3
52883,243069,the dragon warrior,jessie donovan,34508082-the-dragon-warrior,3
52889,243072,the dragon's dilemma,jessie donovan,34508082-the-dragon-warrior,3
16017,258616,dreaming of christmas,t.a. williams,34597482-dreaming-of-venice,3
16018,258646,dreaming of florence,t.a. williams,34597482-dreaming-of-venice,3
16020,375765,dreaming of tuscany,t.a. williams,34597482-dreaming-of-venice,3
44193,178471,shades of pink,gina lamanna,34616434-shades-of-pink,3
44194,178470,shades of stars,gina lamanna,34616434-shades-of-pink,3
44195,178469,shades of sunshine,gina lamanna,34616434-shades-of-pink,3
69287,61754,why mummy doesn’t give a ****!,gill sims,35007682-why-mummy-drinks,3
69288,61827,why mummy drinks,gill sims,35007682-why-mummy-drinks,3
69289,61790,why mummy swears,gill sims,35007682-why-mummy-drinks,3
402,235635,5 ingredients,jamie oliver,35069206-5-ingredients-quick-easy-food,3
403,100658,5 ingredients – quick & easy food,jamie oliver,35069206-5-ingredients-quick-easy-food,3
404,34932,5 ingredients – quick easy food,jamie oliver,35069206-5-ingredients-quick-easy-food,3
34641,202708,murder at feathers & flair,lee strauss,35105822-murder-at-hartigan-house,3
34642,8552,murder at high tide,lee strauss,35105822-murder-at-hartigan-house,3
34650,202707,murder at st. george's church,lee strauss,35105822-murder-at-hartigan-house,3
21746,204056,good girls love thugs,shvonne latrice,35121884-good-girls-love-thugs-2,3
21747,204055,good girls love thugs 3,shvonne latrice,35121884-good-girls-love-thugs-2,3
21748,204000,good girls love thugs 5,shvonne latrice,35121884-good-girls-love-thugs-2,3
46809,21685,steadfast 1,d.i. telbat,35174011-steadfast-book-two,3
46810,21686,steadfast 2,d.i. telbat,35174011-steadfast-book-two,3
46811,21684,steadfast 3,d.i. telbat,35174011-steadfast-book-two,3
58022,357139,the mitford murders,jessica fellowes,35221022-the-mitford-murders,3
58023,357130,the mitford scandal,jessica fellowes,35221022-the-mitford-murders,3
58025,222131,the mitford trial,jessica fellowes,35221022-the-mitford-murders,3
10551,133634,children of memory,adrian tchaikovsky,35228265-children-of-time,3
10552,133867,children of ruin,adrian tchaikovsky,35228265-children-of-time,3
10566,75497,children of time,adrian tchaikovsky,35228265-children-of-time,3
19866,165328,forever and ever boxed set,e.l. todd,35237582-forever-and-ever-boxed-set,3
19867,332896,forever and ever boxed set one (books 1-7),e.l. todd,35237582-forever-and-ever-boxed-set,3
19868,332895,forever and ever boxed set two,e.l. todd,35237582-forever-and-ever-boxed-set,3
23807,108648,his human rebel,renee rose,35278985-his-human-vessel,3
23808,19681,his human slave,renee rose,35278985-his-human-vessel,3
23809,175237,his human vessel,renee rose,35278985-his-human-vessel,3
15319,379071,doc harrison and the apocalypse,peter telep,35393376-doc-harrison-and-the-masks-of-galleon,3
15320,379062,doc harrison and the masks of galleon,peter telep,35393376-doc-harrison-and-the-masks-of-galleon,3
15321,379053,doc harrison and the prophecy of halsparr,peter telep,35393376-doc-harrison-and-the-masks-of-galleon,3
24171,204027,hood legacy,k.c. mills,35449613-hood-legacy,3
24172,204029,hood legacy 2,k.c. mills,35449613-hood-legacy,3
24173,204028,hood legacy 3,k.c. mills,35449613-hood-legacy,3
34407,251155,mr penguin and the catastrophic cruise,alex t. smith,35531666-mr-penguin-and-the-lost-treasure,3
34408,251161,mr penguin and the fortress of secrets,alex t. smith,35531666-mr-penguin-and-the-lost-treasure,3
34409,39386,mr penguin and the lost treasure,alex t. smith,35531666-mr-penguin-and-the-lost-treasure,3
53405,399500,the expanse,james s.a. corey,35561526-the-expanse-origins,3
53406,399455,the expanse #3,james s.a. corey,35561526-the-expanse-origins,3
53407,209047,the expanse boxed set,james s.a. corey,35561526-the-expanse-origins,3
54423,289743,the girl who dared to descend,bella forrest,35609598-the-girl-who-dared-to-think,3
54424,289744,the girl who dared to stand,bella forrest,35609598-the-girl-who-dared-to-think,3
54425,326437,the girl who dared to think,bella forrest,35609598-the-girl-who-dared-to-think,3
10706,188383,christmas at lilac cottage,holly martin,35615033-christmas-at-mistletoe-cove,3
10794,213569,christmas under a cranberry sky,holly martin,35615033-christmas-at-mistletoe-cove,3
10795,213565,christmas under a starlit sky,holly martin,35615033-christmas-at-mistletoe-cove,3
41935,96737,"right ho, jeeves",p.g. wodehouse,3577485-right-ho-jeeves,3
41936,41112,"right ho, jeeves ",p.g. wodehouse,3577485-right-ho-jeeves,3
41937,237222,"right ho, jeeves & carry on, jeeves; p. g. wodehouse collected works",p.g. wodehouse,3577485-right-ho-jeeves,3
46907,134478,steven universe (2017-) #23,grace kraft,35826448-steven-universe-2017--7,3
46908,134475,steven universe (2017-) #24,grace kraft,35826448-steven-universe-2017--7,3
46909,134469,steven universe (2017-) #26,grace kraft,35826448-steven-universe-2017--7,3
10545,173929,children of anguish and anarchy,tomi adeyemi,35917072-children-of-blood-and-bone,3
10546,441,children of blood and bone,tomi adeyemi,35917072-children-of-blood-and-bone,3
10568,365,children of virtue and vengeance,tomi adeyemi,35917072-children-of-blood-and-bone,3
41916,204026,ridin with the realest 2,k.c. mills,36003231-ridin-with-the-realest,3
41918,204025,ridin' with the realest 3,k.c. mills,36003231-ridin-with-the-realest,3
41919,204024,ridin' with the realest 4,k.c. mills,36003231-ridin-with-the-realest,3
14122,207610,decidedly off limits,stina lindenblatt,36144775-decidedly-with-baby,3
14123,207609,decidedly with baby,stina lindenblatt,36144775-decidedly-with-baby,3
14124,207608,decidedly with love,stina lindenblatt,36144775-decidedly-with-baby,3
50543,34296,the body in the marsh,nick louth,36145616-the-body-in-the-marsh,3
50544,34516,the body in the mist,nick louth,36145616-the-body-in-the-marsh,3
50545,212432,the body in the snow,nick louth,36145616-the-body-in-the-marsh,3
47917,258673,sweet little lies,abbi glines,36157987-sweet-little-lies,3
47918,258672,sweet little memories,abbi glines,36157987-sweet-little-lies,3
47919,258674,sweet little thing,abbi glines,36157987-sweet-little-lies,3
14793,369694,diary of a minecraft zombie book 12,zack zombie,36199834-diary-of-a-minecraft-zombie-book-13,3
14794,369693,diary of a minecraft zombie book 13,zack zombie,36199834-diary-of-a-minecraft-zombie-book-13,3
14795,369688,diary of a minecraft zombie book 18,zack zombie,36199834-diary-of-a-minecraft-zombie-book-13,3
44727,203980,shorty fell in love with a dope boy,a.j. dix,36267020-shorty-fell-in-love-with-a-dope-boy,3
44728,203979,shorty fell in love with a dope boy 2,a.j. dix,36267020-shorty-fell-in-love-with-a-dope-boy,3
44729,203978,shorty fell in love with a dope boy 3,a.j. dix,36267020-shorty-fell-in-love-with-a-dope-boy,3
13519,218993,de griezelbus 1,paul van loon,36274177-de-griezelbus-1,3
13520,218991,de griezelbus 2,paul van loon,36274177-de-griezelbus-1,3
13521,218990,de griezelbus 3,paul van loon,36274177-de-griezelbus-1,3
17805,196353,everything we give,kerry lonsdale,36396964-everything-we-left-behind,3
17806,13469,everything we keep,kerry lonsdale,36396964-everything-we-left-behind,3
17807,207171,everything we left behind,kerry lonsdale,36396964-everything-we-left-behind,3
25474,204037,"if his heart is hood, his love is forever",k.c. mills,36411187-if-his-heart-is-hood-his-love-is-forever,3
25475,204036,"if his heart is hood, his love is forever 2",k.c. mills,36411187-if-his-heart-is-hood-his-love-is-forever,3
25476,204035,"if his heart is hood, his love is forever 3",k.c. mills,36411187-if-his-heart-is-hood-his-love-is-forever,3
9762,21870,cardcaptor sakura,clamp,36466035-cardcaptor-sakura-omnibus-2,3
9763,21877,"cardcaptor sakura, vol. 1",clamp,36466035-cardcaptor-sakura-omnibus-2,3
9764,21883,"cardcaptor sakura, vol. 5",clamp,36466035-cardcaptor-sakura-omnibus-2,3
1451,237392,a life of picasso,john richardson,396476.A_Life_of_Picasso_Vol_1,3
1452,237343,"a life of picasso, vol. 1",john richardson,396476.A_Life_of_Picasso_Vol_1,3
1453,237338,"a life of picasso, vol. 2",john richardson,396476.A_Life_of_Picasso_Vol_1,3
61184,159472,the ship who sang,anne mccaffrey,410926.The_Ship_Who_Won,3
61185,360249,the ship who saved the worlds,anne mccaffrey,410926.The_Ship_Who_Won,3
61186,360256,the ship who searched,anne mccaffrey,410926.The_Ship_Who_Won,3
50140,139594,the best american nonrequired reading 2005,dave eggers,41226.The_Best_American_Nonrequired_Reading_2004,3
50141,140177,the best american nonrequired reading 2008,dave eggers,41226.The_Best_American_Nonrequired_Reading_2004,3
50142,379742,the best american nonrequired reading 2011,dave eggers,41226.The_Best_American_Nonrequired_Reading_2004,3
60579,273827,the sapphire princess helps a mermaid,jahnna n. malcolm,439885.The_Sapphire_Princess_Hunts_for_Treasure,3
60580,273831,the sapphire princess hunts for treasure,jahnna n. malcolm,439885.The_Sapphire_Princess_Hunts_for_Treasure,3
60581,273835,the sapphire princess meets a monster,jahnna n. malcolm,439885.The_Sapphire_Princess_Hunts_for_Treasure,3
52658,273829,the diamond princess and the magic ball,jahnna n. malcolm,443676.The_Diamond_Princess_Saves_the_Day,3
52659,273833,the diamond princess saves the day,jahnna n. malcolm,443676.The_Diamond_Princess_Saves_the_Day,3
52660,273825,the diamond princess steps through the mirror,jahnna n. malcolm,443676.The_Diamond_Princess_Saves_the_Day,3
28489,31858,kingdom come,mark waid,4469788-kingdom-come,3
28493,55047,kingdom come #1,mark waid,4469788-kingdom-come,3
28494,335776,kingdom come - teil i,mark waid,4469788-kingdom-come,3
15558,218943,donald duck,walt disney company,456586.Donald_Duck,3
15559,218942,donald duck pocket 053 de wakkere slaapkop,walt disney company,456586.Donald_Duck,3
15560,218940,donald duck pocket 71,walt disney company,456586.Donald_Duck,3
20684,122385,fundamentals of physics,david halliday,4715633-fundamentals-of-physics,3
20685,333042,"fundamentals of physics, part 1",david halliday,4715633-fundamentals-of-physics,3
20686,333043,"fundamentals of physics, part 3",david halliday,4715633-fundamentals-of-physics,3
63351,21874,"the wallflower, vol. 1",tomoko hayakawa,4863698-the-wallflower-vol-19,3
63352,93420,"the wallflower, vol. 2",tomoko hayakawa,4863698-the-wallflower-vol-19,3
63353,93368,"the wallflower, vol. 3",tomoko hayakawa,4863698-the-wallflower-vol-19,3
2888,317745,adventures of hickleberry finn by mark twain,mark twain,494166.Adventures_of_Huckleberry_Finn,3
2889,190612,adventures of huck finn,mark twain,494166.Adventures_of_Huckleberry_Finn,3
2890,31185,adventures of huckleberry finn,mark twain,494166.Adventures_of_Huckleberry_Finn,3
53143,273830,the emerald princess finds a fairy,jahnna n. malcolm,507506.The_Emerald_Princess_Plays_a_Trick,3
53144,273826,the emerald princess follows a unicorn,jahnna n. malcolm,507506.The_Emerald_Princess_Plays_a_Trick,3
53145,273834,the emerald princess plays a trick,jahnna n. malcolm,507506.The_Emerald_Princess_Plays_a_Trick,3
55295,154251,the histories,tacitus,5113993-the-histories,3
55297,295663,the histories i-ii,tacitus,5113993-the-histories,3
55298,295627,the histories of ancient rome,tacitus,5113993-the-histories,3
58351,239280,the naughtiest girl helps a friend,anne digby,513137.The_Naughtiest_Girl_Saves_the_Day,3
58354,239279,the naughtiest girl keeps a secret,anne digby,513137.The_Naughtiest_Girl_Saves_the_Day,3
58355,60384,the naughtiest girl saves the day,anne digby,513137.The_Naughtiest_Girl_Saves_the_Day,3
57411,137557,the magic school bus gets ants in its pants,linda ward beech,516207.The_Magic_School_Bus_Meets_The_Rot_Squad,3
57415,137580,the magic school bus in the haunted museum,linda ward beech,516207.The_Magic_School_Bus_Meets_The_Rot_Squad,3
57418,137545,the magic school bus meets the rot squad,linda ward beech,516207.The_Magic_School_Bus_Meets_The_Rot_Squad,3
12895,3744,dangerous visions,harlan ellison,5187114-dangerous-visions-2,3
12896,300539,dangerous visions 1,harlan ellison,5187114-dangerous-visions-2,3
12897,300541,dangerous visions 2,harlan ellison,5187114-dangerous-visions-2,3
18447,135989,fantastic beasts & where to find them,newt scamander,526065.Fantastic_Beasts_and_Where_to_Find_Them,3
18448,19484,fantastic beasts and where to find them,newt scamander,526065.Fantastic_Beasts_and_Where_to_Find_Them,3
18450,354159,fantastic beasts and where to find them - hewan-hewan fantastis dan di mana mereka bisa ditemukan,newt scamander,526065.Fantastic_Beasts_and_Where_to_Find_Them,3
724,6820,a christmas carol,charles dickens,5335.A_Christmas_Carol,3
725,158339,a christmas carol / the chimes / the cricket on the hearth,charles dickens,5335.A_Christmas_Carol,3
726,43826,a christmas carol and other christmas writings,charles dickens,5335.A_Christmas_Carol,3
63445,81633,the watsons go to birmingham,christopher paul curtis,5499244-the-watsons-go-to-birmingham---1963,3
63446,26341,the watsons go to birmingham - 1963,christopher paul curtis,5499244-the-watsons-go-to-birmingham---1963,3
63447,118140,the watsons go to birmingham—1963,christopher paul curtis,5499244-the-watsons-go-to-birmingham---1963,3
15938,288379,"dramacon, vol. 1",svetlana chmakova,553677.Dramacon_Vol_3,3
15939,288378,"dramacon, vol. 2",svetlana chmakova,553677.Dramacon_Vol_3,3
15940,288377,"dramacon, vol. 3",svetlana chmakova,553677.Dramacon_Vol_3,3
19396,239323,five on a hike together,enid blyton,557226.Five_on_a_Secret_Trail,3
19397,239321,five on a secret trail,enid blyton,557226.Five_on_a_Secret_Trail,3
19398,129260,five on a treasure island,enid blyton,557226.Five_on_a_Secret_Trail,3
52924,387758,"the dreaming, vol. 1",queenie chan,559756.The_Dreaming_Vol_3,3
52925,387757,"the dreaming, vol. 2",queenie chan,559756.The_Dreaming_Vol_3,3
52926,387756,"the dreaming, vol. 3",queenie chan,559756.The_Dreaming_Vol_3,3
17594,158573,evangeline,henry wadsworth longfellow,561719.Evangeline,3
17595,332343,evangeline - a tale of acadie,henry wadsworth longfellow,561719.Evangeline,3
17596,95702,evangeline and selected tales and poems,henry wadsworth longfellow,561719.Evangeline,3
50358,148247,the birth of tragedy,friedrich nietzsche,568047.The_Birth_of_Tragedy_The_Case_of_Wagner,3
50359,315926,the birth of tragedy / the case of wagner,friedrich nietzsche,568047.The_Birth_of_Tragedy_The_Case_of_Wagner,3
50360,9529,the birth of tragedy/the case of wagner,friedrich nietzsche,568047.The_Birth_of_Tragedy_The_Case_of_Wagner,3
29433,263965,lady chatterley''s lover,d.h. lawrence,589065.Lady_Chatterley_s_Lover,3
29434,16504,lady chatterley's lover,d.h. lawrence,589065.Lady_Chatterley_s_Lover,3
29435,74681,lady chatterley’s lover,d.h. lawrence,589065.Lady_Chatterley_s_Lover,3
5346,21351,atlas shrugged,ayn rand,5973095-atlas-shrugged,3
5347,156889,atlas shrugged part 2 of 3,ayn rand,5973095-atlas-shrugged,3
5348,156891,"atlas shrugged, part a",ayn rand,5973095-atlas-shrugged,3
42617,185307,rupture dans le réel i - genèse,peter f. hamilton,605302.Rupture_dans_le_r_el_I_Gen_se,3
42618,185300,rupture dans le réel ii - émergence,peter f. hamilton,605302.Rupture_dans_le_r_el_I_Gen_se,3
42619,185293,rupture dans le réel iii - expansion,peter f. hamilton,605302.Rupture_dans_le_r_el_I_Gen_se,3
35823,22412,new insight into ielts student's book,vanessa jakeman,6071880-new-insight-into-ielts-workbook-pack,3
35824,22416,new insight into ielts workbook pack,vanessa jakeman,6071880-new-insight-into-ielts-workbook-pack,3
35825,22414,new insight into ielts workbook with answers,vanessa jakeman,6071880-new-insight-into-ielts-workbook-pack,3
4586,124558,anne mccaffrey's dragonflight #1,brynne stephens,61978.Anne_McCaffrey_s_Dragonflight,3
4587,289997,anne mccaffrey's dragonflight #2,brynne stephens,61978.Anne_McCaffrey_s_Dragonflight,3
4588,129129,anne mccaffrey's dragonflight #3,brynne stephens,61978.Anne_McCaffrey_s_Dragonflight,3
35178,234771,my sister's keeper,jodi picoult,6219226-my-sister-s-keeper,3
35182,381416,my sisters keeper,jodi picoult,6219226-my-sister-s-keeper,3
35183,3677,my sister’s keeper,jodi picoult,6219226-my-sister-s-keeper,3
53517,16151,the fall of the house of usher,edgar allan poe,6234638-the-fall-of-the-house-of-usher,3
53518,68877,the fall of the house of usher and other tales,edgar allan poe,6234638-the-fall-of-the-house-of-usher,3
53519,370684,the fall of the house of usher and other writings,edgar allan poe,6234638-the-fall-of-the-house-of-usher,3
